symbol,live_list,system,param,window,period,n_trades,win_rate,avg_r,total_r,max_dd_r,insufficient_data
VNQ,False,B_bollinger,ATRx2.0,wf_4,test,0,,,,,True
VNQ,False,A_relaxed,no_macd_filter,wf_4,train,5,20.0,-0.15,-0.61,-1.47,True
VNQ,False,A_relaxed,no_macd_filter,wf_4,test,2,0.0,-0.8,-1.6,-1.0,True
VNQ,False,B_bollinger_relaxed,no_adx_filter,wf_4,train,6,66.7,0.08,0.51,-2.0,True
VNQ,False,B_bollinger_relaxed,no_adx_filter,wf_4,test,1,0.0,-0.39,-0.39,0.0,True
VNQ,False,A,ADX>=20,wf_5,train,10,10.0,-0.23,-2.33,-2.63,True
VNQ,False,A,ADX>=20,wf_5,test,1,0.0,-0.86,-0.86,0.0,True
VNQ,False,A,ADX>=25,wf_5,train,5,20.0,-0.24,-1.22,-1.47,True
VNQ,False,A,ADX>=25,wf_5,test,1,0.0,-0.86,-0.86,0.0,True
VNQ,False,A,ADX>=30,wf_5,train,3,33.3,-0.14,-0.41,-0.6,True
VNQ,False,A,ADX>=30,wf_5,test,0,,,,,True
VNQ,False,B,RSI<=25,wf_5,train,13,38.5,-0.33,-3.97,-5.13,True
VNQ,False,B,RSI<=25,wf_5,test,4,50.0,0.41,1.62,-1.0,True
VNQ,False,B,RSI<=30,wf_5,train,13,38.5,-0.33,-3.97,-5.13,True
VNQ,False,B,RSI<=30,wf_5,test,4,50.0,0.41,1.62,-1.0,True
VNQ,False,B,RSI<=35,wf_5,train,13,38.5,-0.33,-3.97,-5.13,True
VNQ,False,B,RSI<=35,wf_5,test,4,50.0,0.41,1.62,-1.0,True
VNQ,False,B_atr_stop,ATRx1.0,wf_5,train,12,66.7,0.16,1.95,-2.48,True
VNQ,False,B_atr_stop,ATRx1.0,wf_5,test,4,50.0,0.09,0.37,-1.14,True
VNQ,False,B_atr_stop,ATRx1.5,wf_5,train,12,66.7,-0.0,-0.03,-2.65,True
VNQ,False,B_atr_stop,ATRx1.5,wf_5,test,3,33.3,-0.42,-1.26,-1.0,True
VNQ,False,B_atr_stop,ATRx2.0,wf_5,train,12,75.0,0.02,0.19,-2.74,True
VNQ,False,B_atr_stop,ATRx2.0,wf_5,test,3,66.7,0.01,0.04,-1.0,True
VNQ,False,B_bollinger,ATRx1.0,wf_5,train,2,0.0,-1.0,-2.0,-1.0,True
VNQ,False,B_bollinger,ATRx1.0,wf_5,test,0,,,,,True
VNQ,False,B_bollinger,ATRx1.5,wf_5,train,2,0.0,-1.0,-2.0,-1.0,True
VNQ,False,B_bollinger,ATRx1.5,wf_5,test,0,,,,,True
VNQ,False,B_bollinger,ATRx2.0,wf_5,train,2,50.0,-0.28,-0.56,-1.0,True
VNQ,False,B_bollinger,ATRx2.0,wf_5,test,0,,,,,True
VNQ,False,A_relaxed,no_macd_filter,wf_5,train,7,14.3,-0.37,-2.22,-2.04,True
VNQ,False,A_relaxed,no_macd_filter,wf_5,test,0,,,,,True
VNQ,False,B_bollinger_relaxed,no_adx_filter,wf_5,train,7,57.1,0.02,0.11,-2.39,True
VNQ,False,B_bollinger_relaxed,no_adx_filter,wf_5,test,1,100.0,0.79,0.79,0.0,True
VNQ,False,A,ADX>=20,wf_6,train,12,16.7,-0.15,-1.81,-2.63,True
VNQ,False,A,ADX>=20,wf_6,test,2,0.0,-0.4,-0.8,-0.16,True
VNQ,False,A,ADX>=25,wf_6,train,7,28.6,-0.17,-1.18,-1.47,True
VNQ,False,A,ADX>=25,wf_6,test,2,0.0,-0.39,-0.79,-0.16,True
VNQ,False,A,ADX>=30,wf_6,train,4,50.0,0.13,0.53,-0.6,True
VNQ,False,A,ADX>=30,wf_6,test,1,0.0,-0.77,-0.77,0.0,True
VNQ,False,B,RSI<=25,wf_6,train,17,41.2,-0.15,-2.34,-5.13,True
VNQ,False,B,RSI<=25,wf_6,test,5,40.0,0.39,1.93,-2.0,True
VNQ,False,B,RSI<=30,wf_6,train,17,41.2,-0.15,-2.34,-5.13,True
VNQ,False,B,RSI<=30,wf_6,test,5,40.0,0.39,1.93,-2.0,True
VNQ,False,B,RSI<=35,wf_6,train,17,41.2,-0.15,-2.34,-5.13,True
VNQ,False,B,RSI<=35,wf_6,test,5,40.0,0.39,1.93,-2.0,True
VNQ,False,B_atr_stop,ATRx1.0,wf_6,train,16,62.5,0.14,2.32,-2.48,True
VNQ,False,B_atr_stop,ATRx1.0,wf_6,test,4,75.0,0.94,3.77,-1.02,True
VNQ,False,B_atr_stop,ATRx1.5,wf_6,train,15,60.0,-0.09,-1.29,-2.65,True
VNQ,False,B_atr_stop,ATRx1.5,wf_6,test,4,75.0,0.55,2.19,-1.0,True
VNQ,False,B_atr_stop,ATRx2.0,wf_6,train,15,73.3,0.01,0.22,-2.74,True
VNQ,False,B_atr_stop,ATRx2.0,wf_6,test,4,75.0,0.35,1.4,-1.0,True
VNQ,False,B_bollinger,ATRx1.0,wf_6,train,2,0.0,-1.0,-2.0,-1.0,True
VNQ,False,B_bollinger,ATRx1.0,wf_6,test,3,66.7,1.03,3.08,0.0,True
VNQ,False,B_bollinger,ATRx1.5,wf_6,train,2,0.0,-1.0,-2.0,-1.0,True
VNQ,False,B_bollinger,ATRx1.5,wf_6,test,3,66.7,0.68,2.05,0.0,True
VNQ,False,B_bollinger,ATRx2.0,wf_6,train,2,50.0,-0.28,-0.56,-1.0,True
VNQ,False,B_bollinger,ATRx2.0,wf_6,test,3,66.7,0.51,1.54,0.0,True
VNQ,False,A_relaxed,no_macd_filter,wf_6,train,8,25.0,-0.19,-1.32,-2.04,True
VNQ,False,A_relaxed,no_macd_filter,wf_6,test,2,0.0,-0.39,-0.79,-0.16,True
VNQ,False,B_bollinger_relaxed,no_adx_filter,wf_6,train,8,62.5,0.11,0.9,-2.39,True
VNQ,False,B_bollinger_relaxed,no_adx_filter,wf_6,test,4,50.0,0.13,0.54,-1.0,True
XLE,True,A,ADX>=20,wf_1,train,0,,,,,True
XLE,True,A,ADX>=20,wf_1,test,3,33.3,-0.07,-0.2,-0.03,True
XLE,True,A,ADX>=25,wf_1,train,0,,,,,True
XLE,True,A,ADX>=25,wf_1,test,2,50.0,-0.3,-0.6,0.0,True
XLE,True,A,ADX>=30,wf_1,train,0,,,,,True
XLE,True,A,ADX>=30,wf_1,test,1,0.0,-0.38,-0.38,0.0,True
XLE,True,B,RSI<=25,wf_1,train,4,25.0,-0.32,-0.64,-1.21,True
XLE,True,B,RSI<=25,wf_1,test,6,16.7,-0.58,-2.31,-3.0,True
XLE,True,B,RSI<=30,wf_1,train,4,25.0,-0.32,-0.64,-1.21,True
XLE,True,B,RSI<=30,wf_1,test,6,16.7,-0.58,-2.31,-3.0,True
XLE,True,B,RSI<=35,wf_1,train,4,25.0,-0.32,-0.64,-1.21,True
XLE,True,B,RSI<=35,wf_1,test,6,16.7,-0.58,-2.31,-3.0,True
XLE,True,B_atr_stop,ATRx1.0,wf_1,train,4,50.0,0.11,0.44,-1.0,True
XLE,True,B_atr_stop,ATRx1.0,wf_1,test,5,60.0,0.08,0.38,-2.53,True
XLE,True,B_atr_stop,ATRx1.5,wf_1,train,4,75.0,0.27,1.08,-1.0,True
XLE,True,B_atr_stop,ATRx1.5,wf_1,test,5,60.0,-0.02,-0.08,-2.02,True
XLE,True,B_atr_stop,ATRx2.0,wf_1,train,4,75.0,0.09,0.37,-1.19,True
XLE,True,B_atr_stop,ATRx2.0,wf_1,test,5,60.0,-0.22,-1.09,-2.54,True
XLE,True,B_bollinger,ATRx1.0,wf_1,train,0,,,,,True
XLE,True,B_bollinger,ATRx1.0,wf_1,test,3,33.3,-0.32,-0.96,-2.5,True
XLE,True,B_bollinger,ATRx1.5,wf_1,train,0,,,,,True
XLE,True,B_bollinger,ATRx1.5,wf_1,test,3,33.3,-0.33,-0.98,-2.0,True
XLE,True,B_bollinger,ATRx2.0,wf_1,train,0,,,,,True
XLE,True,B_bollinger,ATRx2.0,wf_1,test,3,33.3,-0.59,-1.77,-2.54,True
XLE,True,A_relaxed,no_macd_filter,wf_1,train,0,,,,,True
XLE,True,A_relaxed,no_macd_filter,wf_1,test,2,50.0,-0.3,-0.6,0.0,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_1,train,0,,,,,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_1,test,3,33.3,-0.59,-1.77,-2.54,True
XLE,True,A,ADX>=20,wf_2,train,3,33.3,-0.07,-0.2,-0.03,True
XLE,True,A,ADX>=20,wf_2,test,2,50.0,0.38,0.75,-0.75,True
XLE,True,A,ADX>=25,wf_2,train,2,50.0,-0.3,-0.6,0.0,True
XLE,True,A,ADX>=25,wf_2,test,3,33.3,-0.02,-0.06,-0.9,True
XLE,True,A,ADX>=30,wf_2,train,1,0.0,-0.38,-0.38,0.0,True
XLE,True,A,ADX>=30,wf_2,test,2,50.0,0.11,0.21,0.0,True
XLE,True,B,RSI<=25,wf_2,train,10,20.0,-0.49,-2.95,-3.52,True
XLE,True,B,RSI<=25,wf_2,test,3,33.3,-0.04,-0.07,0.0,True
XLE,True,B,RSI<=30,wf_2,train,10,20.0,-0.49,-2.95,-3.52,True
XLE,True,B,RSI<=30,wf_2,test,3,33.3,-0.04,-0.07,0.0,True
XLE,True,B,RSI<=35,wf_2,train,10,20.0,-0.49,-2.95,-3.52,True
XLE,True,B,RSI<=35,wf_2,test,3,33.3,-0.04,-0.07,0.0,True
XLE,True,B_atr_stop,ATRx1.0,wf_2,train,9,55.6,0.09,0.82,-2.53,True
XLE,True,B_atr_stop,ATRx1.0,wf_2,test,3,66.7,0.68,2.05,0.0,True
XLE,True,B_atr_stop,ATRx1.5,wf_2,train,9,66.7,0.11,1.0,-2.02,True
XLE,True,B_atr_stop,ATRx1.5,wf_2,test,3,66.7,0.41,1.23,0.0,True
XLE,True,B_atr_stop,ATRx2.0,wf_2,train,9,66.7,-0.08,-0.72,-2.54,True
XLE,True,B_atr_stop,ATRx2.0,wf_2,test,3,66.7,0.22,0.67,0.0,True
XLE,True,B_bollinger,ATRx1.0,wf_2,train,3,33.3,-0.32,-0.96,-2.5,True
XLE,True,B_bollinger,ATRx1.0,wf_2,test,2,50.0,0.3,0.59,0.0,True
XLE,True,B_bollinger,ATRx1.5,wf_2,train,3,33.3,-0.33,-0.98,-2.0,True
XLE,True,B_bollinger,ATRx1.5,wf_2,test,2,50.0,0.03,0.06,0.0,True
XLE,True,B_bollinger,ATRx2.0,wf_2,train,3,33.3,-0.59,-1.77,-2.54,True
XLE,True,B_bollinger,ATRx2.0,wf_2,test,2,100.0,0.63,1.26,0.0,True
XLE,True,A_relaxed,no_macd_filter,wf_2,train,2,50.0,-0.3,-0.6,0.0,True
XLE,True,A_relaxed,no_macd_filter,wf_2,test,4,25.0,-0.02,-0.06,-0.9,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_2,train,3,33.3,-0.59,-1.77,-2.54,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_2,test,5,80.0,0.5,2.5,-1.0,True
XLE,True,A,ADX>=20,wf_3,train,6,50.0,0.13,0.77,-0.75,True
XLE,True,A,ADX>=20,wf_3,test,1,0.0,-0.05,-0.05,0.0,True
XLE,True,A,ADX>=25,wf_3,train,5,40.0,-0.13,-0.66,-0.9,True
XLE,True,A,ADX>=25,wf_3,test,1,0.0,-0.32,-0.32,0.0,True
XLE,True,A,ADX>=30,wf_3,train,3,33.3,-0.05,-0.16,-0.43,True
XLE,True,A,ADX>=30,wf_3,test,0,,,,,True
XLE,True,B,RSI<=25,wf_3,train,13,23.1,-0.38,-3.02,-4.52,True
XLE,True,B,RSI<=25,wf_3,test,5,20.0,-0.78,-3.88,-4.11,True
XLE,True,B,RSI<=30,wf_3,train,13,23.1,-0.38,-3.02,-4.52,True
XLE,True,B,RSI<=30,wf_3,test,5,20.0,-0.78,-3.88,-4.11,True
XLE,True,B,RSI<=35,wf_3,train,13,23.1,-0.38,-3.02,-4.52,True
XLE,True,B,RSI<=35,wf_3,test,5,20.0,-0.78,-3.88,-4.11,True
XLE,True,B_atr_stop,ATRx1.0,wf_3,train,12,58.3,0.24,2.86,-3.83,True
XLE,True,B_atr_stop,ATRx1.0,wf_3,test,5,60.0,0.03,0.15,-2.0,True
XLE,True,B_atr_stop,ATRx1.5,wf_3,train,12,66.7,0.19,2.23,-3.02,True
XLE,True,B_atr_stop,ATRx1.5,wf_3,test,5,80.0,0.23,1.15,-1.0,True
XLE,True,B_atr_stop,ATRx2.0,wf_3,train,12,66.7,-0.0,-0.05,-3.54,True
XLE,True,B_atr_stop,ATRx2.0,wf_3,test,5,80.0,0.18,0.9,-0.72,True
XLE,True,B_bollinger,ATRx1.0,wf_3,train,5,40.0,-0.07,-0.37,-3.5,True
XLE,True,B_bollinger,ATRx1.0,wf_3,test,1,0.0,-1.0,-1.0,0.0,True
XLE,True,B_bollinger,ATRx1.5,wf_3,train,5,40.0,-0.18,-0.91,-3.0,True
XLE,True,B_bollinger,ATRx1.5,wf_3,test,1,0.0,-1.0,-1.0,0.0,True
XLE,True,B_bollinger,ATRx2.0,wf_3,train,5,60.0,-0.1,-0.52,-2.54,True
XLE,True,B_bollinger,ATRx2.0,wf_3,test,1,0.0,-0.72,-0.72,0.0,True
XLE,True,A_relaxed,no_macd_filter,wf_3,train,6,33.3,-0.13,-0.66,-0.9,True
XLE,True,A_relaxed,no_macd_filter,wf_3,test,1,0.0,-0.32,-0.32,0.0,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_3,train,8,62.5,0.09,0.73,-2.54,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_3,test,1,0.0,-0.72,-0.72,0.0,True
XLE,True,A,ADX>=20,wf_4,train,7,42.9,0.1,0.72,-0.8,True
XLE,True,A,ADX>=20,wf_4,test,1,100.0,1.09,1.09,0.0,True
XLE,True,A,ADX>=25,wf_4,train,6,33.3,-0.16,-0.98,-1.22,True
XLE,True,A,ADX>=25,wf_4,test,1,100.0,0.55,0.55,0.0,True
XLE,True,A,ADX>=30,wf_4,train,3,33.3,-0.05,-0.16,-0.43,True
XLE,True,A,ADX>=30,wf_4,test,1,100.0,0.08,0.08,0.0,True
XLE,True,B,RSI<=25,wf_4,train,19,21.1,-0.64,-9.02,-9.59,True
XLE,True,B,RSI<=25,wf_4,test,5,40.0,-0.21,-1.07,-3.0,True
XLE,True,B,RSI<=30,wf_4,train,19,21.1,-0.64,-9.02,-9.59,True
XLE,True,B,RSI<=30,wf_4,test,5,40.0,-0.21,-1.07,-3.0,True
XLE,True,B,RSI<=35,wf_4,train,19,21.1,-0.64,-9.02,-9.59,True
XLE,True,B,RSI<=35,wf_4,test,5,40.0,-0.21,-1.07,-3.0,True
XLE,True,B_atr_stop,ATRx1.0,wf_4,train,18,55.6,0.07,1.28,-4.07,True
XLE,True,B_atr_stop,ATRx1.0,wf_4,test,5,40.0,-0.32,-1.61,-3.0,True
XLE,True,B_atr_stop,ATRx1.5,wf_4,train,18,66.7,0.12,2.23,-3.02,True
XLE,True,B_atr_stop,ATRx1.5,wf_4,test,5,40.0,-0.41,-2.07,-3.0,True
XLE,True,B_atr_stop,ATRx2.0,wf_4,train,18,66.7,-0.01,-0.15,-3.54,True
XLE,True,B_atr_stop,ATRx2.0,wf_4,test,5,60.0,-0.21,-1.07,-2.0,True
XLE,True,B_bollinger,ATRx1.0,wf_4,train,6,33.3,-0.23,-1.37,-3.5,True
XLE,True,B_bollinger,ATRx1.0,wf_4,test,1,100.0,2.84,2.84,0.0,True
XLE,True,B_bollinger,ATRx1.5,wf_4,train,6,33.3,-0.32,-1.91,-3.0,True
XLE,True,B_bollinger,ATRx1.5,wf_4,test,1,100.0,1.89,1.89,0.0,True
XLE,True,B_bollinger,ATRx2.0,wf_4,train,6,50.0,-0.21,-1.24,-2.54,True
XLE,True,B_bollinger,ATRx2.0,wf_4,test,1,100.0,1.42,1.42,0.0,True
XLE,True,A_relaxed,no_macd_filter,wf_4,train,7,28.6,-0.16,-0.98,-1.22,True
XLE,True,A_relaxed,no_macd_filter,wf_4,test,1,100.0,0.55,0.55,0.0,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_4,train,9,55.6,0.0,0.01,-2.54,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_4,test,3,100.0,0.91,2.73,0.0,True
XLE,True,A,ADX>=20,wf_5,train,9,55.6,0.25,2.25,-0.8,True
XLE,True,A,ADX>=20,wf_5,test,3,0.0,-0.83,-2.49,-1.98,True
XLE,True,A,ADX>=25,wf_5,train,7,42.9,-0.06,-0.42,-1.22,True
XLE,True,A,ADX>=25,wf_5,test,2,0.0,-0.84,-1.68,-0.96,True
XLE,True,A,ADX>=30,wf_5,train,4,50.0,-0.02,-0.09,-0.43,True
XLE,True,A,ADX>=30,wf_5,test,1,0.0,-0.96,-0.96,0.0,True
XLE,True,B,RSI<=25,wf_5,train,24,25.0,-0.53,-10.08,-12.04,False
XLE,True,B,RSI<=25,wf_5,test,0,,,,,True
XLE,True,B,RSI<=30,wf_5,train,24,25.0,-0.53,-10.08,-12.04,False
XLE,True,B,RSI<=30,wf_5,test,0,,,,,True
XLE,True,B,RSI<=35,wf_5,train,24,25.0,-0.53,-10.08,-12.04,False
XLE,True,B,RSI<=35,wf_5,test,0,,,,,True
XLE,True,B_atr_stop,ATRx1.0,wf_5,train,23,52.2,-0.01,-0.33,-4.7,False
XLE,True,B_atr_stop,ATRx1.0,wf_5,test,0,,,,,True
XLE,True,B_atr_stop,ATRx1.5,wf_5,train,23,60.9,0.01,0.15,-3.54,False
XLE,True,B_atr_stop,ATRx1.5,wf_5,test,0,,,,,True
XLE,True,B_atr_stop,ATRx2.0,wf_5,train,23,65.2,-0.05,-1.22,-3.78,False
XLE,True,B_atr_stop,ATRx2.0,wf_5,test,0,,,,,True
XLE,True,B_bollinger,ATRx1.0,wf_5,train,7,42.9,0.21,1.47,-3.5,True
XLE,True,B_bollinger,ATRx1.0,wf_5,test,0,,,,,True
XLE,True,B_bollinger,ATRx1.5,wf_5,train,7,42.9,-0.0,-0.02,-3.0,True
XLE,True,B_bollinger,ATRx1.5,wf_5,test,0,,,,,True
XLE,True,B_bollinger,ATRx2.0,wf_5,train,7,57.1,0.03,0.18,-2.54,True
XLE,True,B_bollinger,ATRx2.0,wf_5,test,0,,,,,True
XLE,True,A_relaxed,no_macd_filter,wf_5,train,8,37.5,-0.06,-0.42,-1.22,True
XLE,True,A_relaxed,no_macd_filter,wf_5,test,3,0.0,-0.84,-1.68,-0.96,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_5,train,12,66.7,0.23,2.74,-2.54,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_5,test,1,0.0,-1.0,-1.0,0.0,True
XLE,True,A,ADX>=20,wf_6,train,12,41.7,-0.02,-0.24,-2.49,True
XLE,True,A,ADX>=20,wf_6,test,1,0.0,-16.64,-16.64,0.0,True
XLE,True,A,ADX>=25,wf_6,train,9,33.3,-0.23,-2.11,-2.35,True
XLE,True,A,ADX>=25,wf_6,test,0,,,,,True
XLE,True,A,ADX>=30,wf_6,train,5,40.0,-0.21,-1.04,-0.96,True
XLE,True,A,ADX>=30,wf_6,test,0,,,,,True
XLE,True,B,RSI<=25,wf_6,train,24,25.0,-0.53,-10.08,-12.04,False
XLE,True,B,RSI<=25,wf_6,test,2,100.0,1.45,2.89,0.0,True
XLE,True,B,RSI<=30,wf_6,train,24,25.0,-0.53,-10.08,-12.04,False
XLE,True,B,RSI<=30,wf_6,test,2,100.0,1.45,2.89,0.0,True
XLE,True,B,RSI<=35,wf_6,train,24,25.0,-0.53,-10.08,-12.04,False
XLE,True,B,RSI<=35,wf_6,test,2,100.0,1.45,2.89,0.0,True
XLE,True,B_atr_stop,ATRx1.0,wf_6,train,23,52.2,-0.01,-0.33,-4.7,False
XLE,True,B_atr_stop,ATRx1.0,wf_6,test,2,100.0,0.97,1.94,0.0,True
XLE,True,B_atr_stop,ATRx1.5,wf_6,train,23,60.9,0.01,0.15,-3.54,False
XLE,True,B_atr_stop,ATRx1.5,wf_6,test,2,100.0,0.65,1.29,0.0,True
XLE,True,B_atr_stop,ATRx2.0,wf_6,train,23,65.2,-0.05,-1.22,-3.78,False
XLE,True,B_atr_stop,ATRx2.0,wf_6,test,2,100.0,0.48,0.97,0.0,True
XLE,True,B_bollinger,ATRx1.0,wf_6,train,7,42.9,0.21,1.47,-3.5,True
XLE,True,B_bollinger,ATRx1.0,wf_6,test,0,,,,,True
XLE,True,B_bollinger,ATRx1.5,wf_6,train,7,42.9,-0.0,-0.02,-3.0,True
XLE,True,B_bollinger,ATRx1.5,wf_6,test,0,,,,,True
XLE,True,B_bollinger,ATRx2.0,wf_6,train,7,57.1,0.03,0.18,-2.54,True
XLE,True,B_bollinger,ATRx2.0,wf_6,test,0,,,,,True
XLE,True,A_relaxed,no_macd_filter,wf_6,train,11,27.3,-0.23,-2.11,-2.35,True
XLE,True,A_relaxed,no_macd_filter,wf_6,test,0,,,,,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_6,train,13,61.5,0.13,1.74,-2.54,True
XLE,True,B_bollinger_relaxed,no_adx_filter,wf_6,test,0,,,,,True
XLF,False,A,ADX>=20,wf_1,train,0,,,,,True
XLF,False,A,ADX>=20,wf_1,test,2,50.0,0.19,0.38,-0.29,True
XLF,False,A,ADX>=25,wf_1,train,1,100.0,0.19,0.19,0.0,True
XLF,False,A,ADX>=25,wf_1,test,2,100.0,0.85,1.69,0.0,True
XLF,False,A,ADX>=30,wf_1,train,1,100.0,0.01,0.01,0.0,True
XLF,False,A,ADX>=30,wf_1,test,2,50.0,0.02,0.05,0.0,True
XLF,False,B,RSI<=25,wf_1,train,3,33.3,0.6,1.2,-1.0,True
XLF,False,B,RSI<=25,wf_1,test,4,75.0,1.61,6.42,0.0,True
XLF,False,B,RSI<=30,wf_1,train,3,33.3,0.6,1.2,-1.0,True
XLF,False,B,RSI<=30,wf_1,test,4,75.0,1.61,6.42,0.0,True
XLF,False,B,RSI<=35,wf_1,train,3,33.3,0.6,1.2,-1.0,True
XLF,False,B,RSI<=35,wf_1,test,4,75.0,1.61,6.42,0.0,True
XLF,False,B_atr_stop,ATRx1.0,wf_1,train,3,66.7,1.39,4.16,-1.0,True
XLF,False,B_atr_stop,ATRx1.0,wf_1,test,4,75.0,0.91,3.63,0.0,True
XLF,False,B_atr_stop,ATRx1.5,wf_1,train,3,66.7,0.81,2.44,-1.0,True
XLF,False,B_atr_stop,ATRx1.5,wf_1,test,4,75.0,0.52,2.09,0.0,True
XLF,False,B_atr_stop,ATRx2.0,wf_1,train,3,66.7,0.53,1.58,-1.0,True
XLF,False,B_atr_stop,ATRx2.0,wf_1,test,4,75.0,0.33,1.32,0.0,True
XLF,False,B_bollinger,ATRx1.0,wf_1,train,1,100.0,4.41,4.41,0.0,True
XLF,False,B_bollinger,ATRx1.0,wf_1,test,3,100.0,2.19,6.58,0.0,True
XLF,False,B_bollinger,ATRx1.5,wf_1,train,1,100.0,2.94,2.94,0.0,True
XLF,False,B_bollinger,ATRx1.5,wf_1,test,3,100.0,1.46,4.39,0.0,True
XLF,False,B_bollinger,ATRx2.0,wf_1,train,1,100.0,2.21,2.21,0.0,True
XLF,False,B_bollinger,ATRx2.0,wf_1,test,3,100.0,1.1,3.29,0.0,True
XLF,False,A_relaxed,no_macd_filter,wf_1,train,1,100.0,0.19,0.19,0.0,True
XLF,False,A_relaxed,no_macd_filter,wf_1,test,2,100.0,0.85,1.69,0.0,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_1,train,1,100.0,2.21,2.21,0.0,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_1,test,3,100.0,1.1,3.29,0.0,True
XLF,False,A,ADX>=20,wf_2,train,2,50.0,0.19,0.38,-0.29,True
XLF,False,A,ADX>=20,wf_2,test,2,0.0,-0.84,-1.67,-0.92,True
XLF,False,A,ADX>=25,wf_2,train,3,100.0,0.63,1.88,0.0,True
XLF,False,A,ADX>=25,wf_2,test,0,,,,,True
XLF,False,A,ADX>=30,wf_2,train,3,66.7,0.02,0.06,-0.61,True
XLF,False,A,ADX>=30,wf_2,test,0,,,,,True
XLF,False,B,RSI<=25,wf_2,train,7,57.1,1.27,7.62,-2.0,True
XLF,False,B,RSI<=25,wf_2,test,4,0.0,-1.17,-4.67,-3.67,True
XLF,False,B,RSI<=30,wf_2,train,7,57.1,1.27,7.62,-2.0,True
XLF,False,B,RSI<=30,wf_2,test,4,0.0,-1.17,-4.67,-3.67,True
XLF,False,B,RSI<=35,wf_2,train,7,57.1,1.27,7.62,-2.0,True
XLF,False,B,RSI<=35,wf_2,test,4,0.0,-1.17,-4.67,-3.67,True
XLF,False,B_atr_stop,ATRx1.0,wf_2,train,7,71.4,1.11,7.79,-2.0,True
XLF,False,B_atr_stop,ATRx1.0,wf_2,test,4,0.0,-1.39,-5.57,-4.4,True
XLF,False,B_atr_stop,ATRx1.5,wf_2,train,7,71.4,0.65,4.53,-2.0,True
XLF,False,B_atr_stop,ATRx1.5,wf_2,test,4,0.0,-1.16,-4.63,-3.63,True
XLF,False,B_atr_stop,ATRx2.0,wf_2,train,7,71.4,0.41,2.9,-2.0,True
XLF,False,B_atr_stop,ATRx2.0,wf_2,test,4,25.0,-0.47,-1.87,-2.37,True
XLF,False,B_bollinger,ATRx1.0,wf_2,train,4,100.0,2.75,10.99,0.0,True
XLF,False,B_bollinger,ATRx1.0,wf_2,test,3,0.0,-1.06,-3.17,-2.0,True
XLF,False,B_bollinger,ATRx1.5,wf_2,train,4,100.0,1.83,7.33,0.0,True
XLF,False,B_bollinger,ATRx1.5,wf_2,test,2,0.0,-1.0,-2.0,-1.0,True
XLF,False,B_bollinger,ATRx2.0,wf_2,train,4,100.0,1.37,5.5,0.0,True
XLF,False,B_bollinger,ATRx2.0,wf_2,test,2,50.0,-0.25,-0.5,-1.0,True
XLF,False,A_relaxed,no_macd_filter,wf_2,train,3,100.0,0.63,1.88,0.0,True
XLF,False,A_relaxed,no_macd_filter,wf_2,test,0,,,,,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_2,train,4,100.0,1.37,5.5,0.0,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_2,test,2,50.0,-0.25,-0.5,-1.0,True
XLF,False,A,ADX>=20,wf_3,train,4,25.0,-0.32,-1.29,-1.97,True
XLF,False,A,ADX>=20,wf_3,test,2,0.0,-0.56,-1.12,-0.64,True
XLF,False,A,ADX>=25,wf_3,train,3,100.0,0.63,1.88,0.0,True
XLF,False,A,ADX>=25,wf_3,test,1,0.0,-0.64,-0.64,0.0,True
XLF,False,A,ADX>=30,wf_3,train,3,66.7,0.02,0.06,-0.61,True
XLF,False,A,ADX>=30,wf_3,test,1,0.0,-0.64,-0.64,0.0,True
XLF,False,B,RSI<=25,wf_3,train,11,36.4,0.29,2.95,-4.67,True
XLF,False,B,RSI<=25,wf_3,test,3,33.3,0.35,1.06,-2.0,True
XLF,False,B,RSI<=30,wf_3,train,11,36.4,0.29,2.95,-4.67,True
XLF,False,B,RSI<=30,wf_3,test,3,33.3,0.35,1.06,-2.0,True
XLF,False,B,RSI<=35,wf_3,train,11,36.4,0.29,2.95,-4.67,True
XLF,False,B,RSI<=35,wf_3,test,3,33.3,0.35,1.06,-2.0,True
XLF,False,B_atr_stop,ATRx1.0,wf_3,train,11,45.5,0.2,2.22,-5.57,True
XLF,False,B_atr_stop,ATRx1.0,wf_3,test,3,66.7,0.38,1.13,-1.0,True
XLF,False,B_atr_stop,ATRx1.5,wf_3,train,11,45.5,-0.01,-0.1,-4.63,True
XLF,False,B_atr_stop,ATRx1.5,wf_3,test,3,66.7,0.14,0.42,-1.0,True
