date,close
2022-12-27,610.58
2022-12-28,610.16
2022-12-29,610.65
2022-12-30,611.72
2023-01-03,614.58
2023-01-04,615.61
2023-01-05,616.42
2023-01-06,616.08
2023-01-09,613.95
2023-01-10,613.38
2023-01-11,612.57
2023-01-12,612.82
2023-01-13,613.33
2023-01-16,613.43
2023-01-17,613.85
2023-01-18,613.37
2023-01-19,614.02
2023-01-20,613.79
2023-01-23,613.29
2023-01-24,613.15
2023-01-25,613.29
2023-01-26,613.9
2023-01-27,614.32
2023-01-30,614.81
2023-01-31,614.74
2023-02-01,614.85
2023-02-02,615.29
2023-02-03,614.52
2023-02-06,614.65
2023-02-07,614.83
2023-02-08,613.89
2023-02-09,613.43
2023-02-10,613.48
2023-02-13,611.71
2023-02-14,610.82
2023-02-15,609.2
2023-02-16,609.45
2023-02-17,609.26
2023-02-20,609.2
2023-02-21,609.09
2023-02-22,609.98
2023-02-24,611.97
2023-02-27,611.83
2023-02-28,611.99
2023-03-01,612.31
2023-03-02,612.67
2023-03-03,613.57
2023-03-06,614.17
2023-03-07,614.98
2023-03-09,615.24
2023-03-10,615.87
2023-03-13,615.99
2023-03-14,615.74
2023-03-15,615.26
2023-03-16,615.08
2023-03-17,613.68
2023-03-20,613.82
2023-03-21,613.91
2023-03-22,615.27
2023-03-23,616.0
2023-03-24,616.73
2023-03-27,617.41
2023-03-28,617.06
2023-03-29,617.08
2023-03-30,617.24
2023-03-31,617.39
2023-04-03,618.09
2023-04-04,617.14
2023-04-05,616.93
2023-04-06,617.01
2023-04-07,615.73
2023-04-10,617.33
2023-04-11,617.63
2023-04-12,617.61
2023-04-13,617.6
2023-04-14,617.95
2023-04-17,618.52
2023-04-18,618.71
2023-04-19,618.99
2023-04-20,619.65
2023-04-21,619.86
2023-04-24,620.89
2023-04-25,620.97
2023-04-26,621.18
2023-04-27,621.93
2023-04-28,623.43
2023-05-02,624.55
2023-05-03,624.84
2023-05-04,624.8
2023-05-05,625.37
2023-05-08,625.97
2023-05-10,625.96
2023-05-11,626.19
2023-05-12,625.87
2023-05-15,626.35
2023-05-16,626.09
2023-05-17,626.06
2023-05-18,626.68
2023-05-19,627.21
2023-05-22,627.76
2023-05-23,627.65
2023-05-24,627.87
2023-05-25,628.11
2023-05-26,628.28
2023-05-29,628.41
2023-05-30,628.38
2023-05-31,628.53
2023-06-01,628.24
2023-06-02,628.38
2023-06-05,628.68
2023-06-06,628.73
2023-06-07,628.74
2023-06-08,628.74
2023-06-09,628.8
2023-06-13,628.9
2023-06-14,628.23
2023-06-15,628.27
2023-06-16,628.68
2023-06-19,628.75
2023-06-20,627.96
2023-06-21,627.63
2023-06-22,627.48
2023-06-23,627.87
2023-06-26,627.17
2023-06-27,627.49
2023-06-28,627.46
2023-06-29,627.19
2023-06-30,626.37
2023-07-03,626.47
2023-07-04,626.2
2023-07-05,626.62
2023-07-06,625.92
2023-07-07,625.77
2023-07-10,625.2
2023-07-11,624.75
2023-07-12,624.54
2023-07-13,624.65
2023-07-14,624.22
2023-07-17,623.22
2023-07-18,622.26
2023-07-19,621.74
2023-07-20,622.19
2023-07-21,621.83
2023-07-24,622.51
2023-07-25,623.08
2023-07-26,623.63
2023-07-27,623.71
2023-07-28,623.33
2023-07-31,623.11
2023-08-01,622.91
2023-08-02,622.61
2023-08-03,621.98
2023-08-04,621.49
2023-08-07,621.46
2023-08-08,620.71
2023-08-09,618.93
2023-08-10,617.78
2023-08-11,616.77
2023-08-14,614.07
2023-08-15,610.43
2023-08-16,612.38
2023-08-17,614.24
2023-08-18,616.63
2023-08-21,617.16
2023-08-22,616.51
2023-08-23,615.6
2023-08-24,614.29
2023-08-25,613.79
2023-08-28,613.61
2023-08-29,613.16
2023-08-30,613.15
2023-08-31,613.04
2023-09-01,612.67
2023-09-04,611.89
2023-09-05,610.47
2023-09-06,606.39
2023-09-07,600.33
2023-09-08,597.66
2023-09-11,597.57
2023-09-12,600.44
2023-09-13,603.77
2023-09-14,601.15
2023-09-15,599.95
2023-09-18,602.84
2023-09-19,602.46
2023-09-20,600.83
2023-09-21,601.31
2023-09-22,600.76
2023-09-25,600.58
2023-09-26,599.89
2023-09-27,599.38
2023-09-28,596.68
2023-09-29,595.07
2023-10-02,593.14
2023-10-03,593.52
2023-10-04,592.13
2023-10-05,591.37
2023-10-06,590.97
2023-10-09,590.41
2023-10-10,589.79
2023-10-11,589.71
2023-10-12,593.26
2023-10-13,593.92
2023-10-16,595.37
2023-10-17,595.78
2023-10-18,594.18
2023-10-19,593.35
2023-10-20,593.7
2023-10-23,594.32
2023-10-24,594.34
2023-10-25,594.62
2023-10-26,594.68
2023-10-27,591.02
2023-10-30,589.47
2023-10-31,590.69
2023-11-01,592.15
2023-11-02,598.49
2023-11-03,603.22
2023-11-06,609.0
2023-11-07,605.71
2023-11-08,605.78
2023-11-09,610.97
2023-11-10,614.64
2023-11-13,611.97
2023-11-14,607.88
2023-11-15,610.48
2023-11-16,611.97
2023-11-17,612.74
2023-11-20,614.09
2023-11-21,615.32
2023-11-22,616.95
2023-11-23,618.12
2023-11-24,618.18
2023-11-27,617.9
2023-11-28,618.1
2023-11-29,618.63
2023-11-30,617.69
2023-12-01,616.64
2023-12-04,611.47
2023-12-05,609.86
2023-12-06,608.96
2023-12-07,608.43
2023-12-08,609.17
2023-12-11,608.11
2023-12-12,605.68
2023-12-13,604.44
2023-12-14,604.08
2023-12-15,604.29
2023-12-18,609.2
2023-12-19,612.69
2023-12-20,615.86
2023-12-21,618.2
2023-12-22,618.85
2023-12-25,619.2
2023-12-26,617.85
2023-12-27,616.99
2023-12-28,616.8
2023-12-29,616.37
2024-01-03,619.24
2024-01-04,619.35
2024-01-05,619.3
2024-01-08,620.02
2024-01-09,617.8
2024-01-10,616.59
2024-01-11,614.76
2024-01-12,612.8
2024-01-15,614.38
2024-01-16,615.02
2024-01-17,617.06
2024-01-18,619.0
2024-01-19,620.5
2024-01-22,620.83
2024-01-23,621.23
2024-01-24,620.95
2024-01-25,621.69
2024-01-26,622.31
2024-01-29,622.38
2024-01-30,621.42
2024-01-31,621.86
2024-02-01,621.27
2024-02-02,620.31
2024-02-05,620.05
2024-02-06,620.07
2024-02-07,620.22
2024-02-08,619.65
2024-02-09,618.97
2024-02-12,619.62
2024-02-13,619.98
2024-02-14,620.02
2024-02-15,618.47
2024-02-16,617.39
2024-02-19,616.3
2024-02-20,615.84
2024-02-21,615.19
2024-02-22,615.42
2024-02-26,616.19
2024-02-27,615.33
2024-02-28,615.49
2024-02-29,614.86
2024-03-01,615.45
2024-03-04,613.51
2024-03-05,611.53
2024-03-06,609.31
2024-03-07,608.26
2024-03-11,608.51
2024-03-12,608.35
2024-03-13,607.07
2024-03-14,605.5
2024-03-15,602.32
2024-03-18,599.98
2024-03-19,600.09
2024-03-20,598.93
2024-03-21,598.37
2024-03-22,599.68
2024-03-25,599.49
2024-03-26,600.2
2024-03-27,600.95
2024-03-28,602.38
2024-03-29,601.18
2024-04-01,600.88
2024-04-02,599.41
2024-04-03,599.98
2024-04-04,597.96
2024-04-05,597.15
2024-04-08,597.14
2024-04-09,597.29
2024-04-10,597.38
2024-04-11,595.65
2024-04-12,596.38
2024-04-15,598.71
2024-04-16,597.21
2024-04-17,597.89
2024-04-18,598.88
2024-04-19,601.6
2024-04-22,602.04
2024-04-23,600.94
2024-04-24,601.1
2024-04-25,600.85
2024-04-26,598.26
2024-04-27,597.65
2024-04-29,598.41
2024-04-30,598.33
2024-05-02,597.11
2024-05-03,596.26
2024-05-06,596.1
2024-05-07,596.02
2024-05-08,596.22
2024-05-10,596.93
2024-05-13,594.37
2024-05-14,590.42
2024-05-15,589.93
2024-05-16,590.71
2024-05-17,590.2
2024-05-20,589.43
2024-05-21,587.65
2024-05-22,585.49
2024-05-23,582.91
2024-05-24,579.57
2024-05-27,576.21
2024-05-28,576.82
2024-05-29,576.14
2024-05-30,573.87
2024-05-31,570.78
2024-06-03,570.37
2024-06-04,576.76
2024-06-05,576.44
2024-06-06,578.08
2024-06-07,579.42
2024-06-10,574.89
2024-06-11,574.26
2024-06-13,572.73
2024-06-14,573.7
2024-06-17,569.55
2024-06-18,567.15
2024-06-19,564.51
2024-06-20,560.5
2024-06-21,562.21
2024-06-24,563.85
2024-06-25,568.16
2024-06-26,573.22
2024-06-27,569.26
2024-06-28,571.34
2024-07-01,569.94
2024-07-02,570.21
2024-07-03,571.59
2024-07-04,570.74
2024-07-05,566.82
2024-07-08,566.56
2024-07-09,566.45
2024-07-10,564.75
2024-07-11,564.07
2024-07-12,563.64
2024-07-15,560.53
2024-07-16,556.76
2024-07-17,554.05
2024-07-18,556.95
2024-07-19,562.15
2024-07-22,564.57
2024-07-23,562.74
2024-07-24,562.5
2024-07-25,564.13
2024-07-26,558.83
2024-07-29,556.15
2024-07-30,557.6
2024-07-31,562.47
2024-08-01,567.9
2024-08-02,567.94
2024-08-05,566.78
2024-08-06,568.33
2024-08-07,571.9
2024-08-08,579.75
2024-08-09,580.95
2024-08-12,579.66
2024-08-13,580.81
2024-08-14,580.41
2024-08-15,575.45
2024-08-16,571.95
2024-08-19,572.35
2024-08-20,571.09
2024-08-21,570.15
2024-08-22,570.54
2024-08-23,567.46
2024-08-26,565.23
2024-08-27,566.56
2024-08-28,565.21
2024-08-29,564.9
2024-08-30,563.02
2024-09-02,561.28
2024-09-03,560.88
2024-09-04,563.84
2024-09-05,570.6
2024-09-06,572.61
2024-09-09,574.18
2024-09-10,573.85
2024-09-11,573.27
2024-09-12,568.31
2024-09-13,565.55
2024-09-16,566.86
2024-09-17,565.07
2024-09-18,561.4
2024-09-19,560.57
2024-09-20,560.82
2024-09-23,561.22
2024-09-24,562.4
2024-09-25,563.37
2024-09-26,563.06
2024-09-27,560.84
2024-09-30,559.41
2024-10-01,557.63
2024-10-02,556.39
2024-10-03,552.23
2024-10-04,552.38
2024-10-07,550.27
2024-10-08,548.87
2024-10-09,548.89
2024-10-10,550.55
2024-10-11,552.33
2024-10-14,553.77
2024-10-15,554.32
2024-10-16,554.71
2024-10-17,554.49
2024-10-18,553.85
2024-10-21,553.44
2024-10-22,552.73
2024-10-23,552.1
2024-10-24,550.6
2024-10-25,546.68
2024-10-28,540.98
2024-10-29,538.86
2024-10-30,540.74
2024-10-31,536.53
2024-11-01,536.8
2024-11-02,537.92
2024-11-05,538.35
2024-11-06,542.52
2024-11-07,550.01
2024-11-08,553.43
2024-11-11,558.74
2024-11-12,556.85
2024-11-13,559.46
2024-11-14,561.55
2024-11-15,561.43
2024-11-18,560.29
2024-11-19,556.0
2024-11-20,556.01
2024-11-21,553.56
2024-11-22,556.04
2024-11-25,554.76
2024-11-26,553.95
2024-11-27,553.22
2024-11-28,553.47
2024-11-29,553.66
2024-12-02,555.03
2024-12-03,555.74
2024-12-04,555.95
2024-12-05,555.41
2024-12-06,556.76
2024-12-09,557.85
2024-12-10,558.43
2024-12-11,558.74
2024-12-12,557.5
2024-12-13,556.2
2024-12-16,553.99
2024-12-17,553.86
2024-12-18,555.5
2024-12-19,560.84
2024-12-20,579.07
2024-12-23,601.38
2024-12-24,603.27
2024-12-25,599.32
2024-12-26,601.53
2024-12-27,602.08
2024-12-28,603.74
2024-12-30,603.39
2025-01-03,603.94
2025-01-06,602.73
2025-01-08,603.11
2025-01-09,601.72
2025-01-10,599.39
2025-01-13,600.4
2025-01-14,600.58
2025-01-15,598.98
2025-01-16,598.88
2025-01-17,596.71
2025-01-20,598.15
2025-01-21,597.53
2025-01-22,597.33
2025-01-23,596.71
2025-01-24,596.57
2025-01-27,594.27
2025-01-28,592.77
2025-01-29,593.25
2025-01-30,594.11
2025-01-31,592.69
2025-02-03,590.59
2025-02-04,587.62
2025-02-05,586.71
2025-02-06,591.24
2025-02-07,592.44
2025-02-10,593.08
2025-02-11,592.09
2025-02-12,593.96
2025-02-13,611.17
2025-02-14,614.2
2025-02-17,607.48
2025-02-18,608.36
2025-02-19,609.03
2025-02-20,613.32
2025-02-21,614.83
2025-02-24,614.89
2025-02-25,617.0
2025-02-26,618.22
2025-02-27,618.77
2025-02-28,619.81
2025-03-03,620.34
2025-03-04,625.16
2025-03-05,629.75
2025-03-06,634.98
2025-03-07,640.62
2025-03-10,643.01
2025-03-11,639.26
2025-03-12,640.81
2025-03-13,639.51
2025-03-14,643.95
2025-03-17,649.41
2025-03-18,651.84
2025-03-19,651.23
2025-03-20,652.78
2025-03-21,649.59
2025-03-24,644.12
2025-03-25,642.29
2025-03-26,641.78
2025-03-27,636.62
2025-03-28,635.9
2025-03-31,632.42
2025-04-01,634.87
2025-04-02,633.92
2025-04-03,630.84
2025-04-04,625.72
2025-04-07,616.88
2025-04-08,622.78
2025-04-09,616.65
2025-04-10,622.39
2025-04-11,628.91
2025-04-14,630.88
2025-04-15,630.23
2025-04-16,631.54
2025-04-17,635.92
2025-04-18,631.08
2025-04-21,633.58
2025-04-22,635.04
2025-04-23,634.84
2025-04-24,636.66
2025-04-25,638.62
2025-04-28,637.51
2025-04-29,634.38
2025-04-30,633.3
2025-05-02,631.0
2025-05-05,627.57
2025-05-06,628.1
2025-05-07,632.33
2025-05-08,638.1
2025-05-12,639.45
2025-05-13,635.77
2025-05-14,636.55
2025-05-15,636.04
2025-05-16,637.24
2025-05-19,640.88
2025-05-20,640.3
2025-05-21,639.91
2025-05-22,640.85
2025-05-23,642.55
2025-05-26,640.17
2025-05-27,640.25
2025-05-28,641.94
2025-05-29,645.83
2025-05-30,650.15
2025-06-02,653.34
2025-06-03,658.16
2025-06-04,664.86
2025-06-05,665.09
2025-06-06,662.51
2025-06-09,659.24
2025-06-10,664.36
2025-06-11,667.83
2025-06-13,669.58
2025-06-16,667.74
2025-06-17,666.29
2025-06-18,667.53
2025-06-19,672.42
2025-06-20,674.0
2025-06-23,673.45
2025-06-24,672.96
2025-06-25,676.9
2025-06-26,679.51
2025-06-27,681.77
2025-06-30,686.13
2025-07-01,687.99
2025-07-02,688.24
2025-07-03,689.54
2025-07-04,688.83
2025-07-07,689.85
2025-07-08,689.17
2025-07-09,687.97
2025-07-10,689.59
2025-07-11,690.19
2025-07-14,690.14
2025-07-15,696.63
2025-07-16,701.81
2025-07-17,705.02
2025-07-18,706.4
2025-07-21,709.03
2025-07-22,706.45
2025-07-23,707.57
2025-07-24,709.06
2025-07-25,710.93
2025-07-28,715.56
2025-07-29,714.1
2025-07-30,715.45
2025-07-31,716.77
2025-08-01,715.42
2025-08-04,715.59
2025-08-05,716.51
2025-08-06,716.5
2025-08-07,721.21
2025-08-08,724.14
2025-08-11,729.67
2025-08-12,730.45
2025-08-13,730.09
2025-08-14,729.66
2025-08-15,733.94
2025-08-18,735.45
2025-08-19,738.3
2025-08-20,734.3
2025-08-21,729.03
2025-08-22,728.77
2025-08-25,729.25
2025-08-26,728.23
2025-08-27,726.18
2025-08-28,724.78
2025-08-29,721.48
2025-09-01,723.82
2025-09-02,724.44
2025-09-03,726.87
2025-09-04,734.44
2025-09-05,734.04
2025-09-08,737.05
2025-09-09,734.47
2025-09-10,732.27
2025-09-11,729.31
2025-09-12,726.13
2025-09-15,722.85
2025-09-16,721.05
2025-09-17,720.68
2025-09-18,720.67
2025-09-19,714.42
2025-09-22,713.68
2025-09-23,714.33
2025-09-24,711.97
2025-09-25,707.47
2025-09-26,707.99
2025-09-29,705.93
2025-09-30,701.76
2025-10-01,704.52
2025-10-02,700.59
2025-10-03,701.11
2025-10-06,702.87
2025-10-07,704.38
2025-10-08,699.6
2025-10-09,695.4
2025-10-10,697.92
2025-10-13,698.17
2025-10-14,696.95
2025-10-15,697.46
2025-10-16,703.92
2025-10-17,712.38
2025-10-20,711.89
2025-10-21,709.48
2025-10-22,707.92
2025-10-23,704.98
2025-10-24,707.54
2025-10-27,702.27
2025-10-28,705.74
2025-10-29,708.03
2025-10-30,715.5
2025-10-31,714.6
2025-11-01,714.78
2025-11-03,718.18
2025-11-05,718.53
2025-11-06,718.71
2025-11-07,719.41
2025-11-10,723.78
2025-11-11,725.59
2025-11-12,728.25
2025-11-13,731.45
2025-11-14,729.23
2025-11-17,729.94
2025-11-18,730.29
2025-11-19,730.28
2025-11-20,732.05
2025-11-21,733.14
2025-11-24,733.21
2025-11-25,732.39
2025-11-26,729.93
2025-11-27,728.59
2025-11-28,728.42
2025-12-01,728.94
2025-12-02,730.29
2025-12-03,729.85
2025-12-04,735.94
2025-12-05,739.18
2025-12-08,739.41
2025-12-09,738.25
2025-12-10,738.26
2025-12-11,742.13
2025-12-12,744.01
2025-12-15,744.68
2025-12-16,744.15
2025-12-17,744.02
2025-12-18,746.04
2025-12-19,744.78
2025-12-22,741.43
2025-12-23,740.79
2025-12-24,740.57
2025-12-25,736.58
2025-12-26,737.5
2025-12-29,739.95
2025-12-30,742.7
2026-01-05,745.74
2026-01-06,747.99
2026-01-08,747.6
2026-01-09,747.53
2026-01-12,743.28
2026-01-13,739.01
2026-01-14,739.4
2026-01-15,737.23
2026-01-16,740.38
2026-01-19,740.75
2026-01-20,739.83
2026-01-21,739.31
2026-01-22,738.86
2026-01-23,739.8
2026-01-26,737.93
2026-01-27,737.92
2026-01-28,738.08
2026-01-29,741.0
2026-01-30,741.51
2026-02-02,741.16
2026-02-03,741.51
2026-02-04,742.52
2026-02-05,741.1
2026-02-06,739.49
2026-02-09,739.17
2026-02-10,736.61
2026-02-11,737.59
2026-02-12,742.5
2026-02-13,748.65
2026-02-16,754.53
2026-02-17,754.43
2026-02-18,756.82
2026-02-19,758.28
2026-02-20,756.73
2026-02-24,757.59
2026-02-25,756.9
2026-02-26,755.31
2026-02-27,756.13
2026-03-02,755.35
2026-03-03,756.92
2026-03-04,756.71
2026-03-05,756.69
2026-03-06,756.68
2026-03-09,759.05
2026-03-10,759.09
2026-03-11,759.02
2026-03-12,764.08
2026-03-13,770.28
2026-03-16,771.19
2026-03-17,770.01
2026-03-18,770.26
2026-03-19,769.43
2026-03-20,770.97
2026-03-23,769.14
2026-03-24,770.71
2026-03-25,771.24
2026-03-26,770.44
2026-03-27,770.34
2026-03-30,770.04
2026-03-31,770.15
2026-04-01,770.46
2026-04-02,770.54
2026-04-03,769.93
2026-04-06,770.34
2026-04-07,770.34
2026-04-08,771.38
2026-04-09,769.46
2026-04-10,772.43
2026-04-13,773.42
2026-04-14,772.25
2026-04-15,773.65
2026-04-16,779.56
2026-04-17,780.07
2026-04-20,782.11
2026-04-21,782.12
2026-04-22,785.45
2026-04-23,786.01
2026-04-24,780.49
2026-04-27,778.47
2026-04-28,778.0
2026-04-29,778.93
2026-04-30,780.68
2026-05-04,781.53
2026-05-05,780.51
2026-05-06,781.01
2026-05-07,780.64
2026-05-08,780.2
2026-05-11,783.83
2026-05-12,782.47
2026-05-13,782.36
2026-05-14,781.86
2026-05-15,782.63
2026-05-18,782.66
2026-05-19,781.7
2026-05-20,783.14
2026-05-21,783.33
2026-05-22,782.89
2026-05-25,782.17
2026-05-26,781.54
2026-05-27,782.0
2026-05-28,782.97
2026-05-29,782.22
2026-06-01,781.55
2026-06-02,784.32
2026-06-03,784.63
2026-06-04,785.3
2026-06-05,785.72
2026-06-08,782.47
2026-06-09,782.4
2026-06-10,783.58
2026-06-11,782.63
2026-06-15,784.27
2026-06-16,783.63
2026-06-17,783.77
2026-06-18,782.52
2026-06-19,776.7
2026-06-22,765.56
2026-06-23,770.53
2026-06-24,763.5
2026-06-25,759.25
2026-06-26,756.3
2026-06-29,758.3
2026-06-30,754.84
2026-07-01,753.95
2026-07-02,749.77
2026-07-03,746.75
2026-07-06,742.22
2026-07-07,745.2
2026-07-08,751.51
2026-07-09,757.58
2026-07-10,755.96
2026-07-13,751.54
2026-07-14,754.66
2026-07-15,747.75
2026-07-16,742.96
2026-07-17,740.65
2026-07-20,748.15
2026-07-21,754.35
2026-07-22,755.61
2026-07-23,758.3
2026-07-24,768.97
2026-07-27,768.95
2026-07-28,768.96
2026-07-29,775.24
2026-07-30,774.55
2026-07-31,774.04
2026-08-03,772.5
2026-08-04,775.22
2026-08-05,776.27
2026-08-06,776.42
2026-08-07,775.48
2026-08-10,777.08
2026-08-11,779.18
2026-08-12,779.64
2026-08-13,773.87
2026-08-14,771.23
